#Latest: Time (s),#Latest: Temperature (°C),#Latest: Potential (V)
2389.5,39.91557325,2.898597717
2390,39.90452098,3.130531311
2390.5,39.90136346,3.342437744
2391,39.89504875,3.521537781
2391.5,39.87768572,3.647613525
2392,39.88084237,3.728485107
2392.5,39.88084237,3.837776184
2393,39.87768572,4.049301147
2393.5,39.88715603,4.175758362
2394,39.88399914,4.26158905
2394.5,39.89504875,4.287910461
2395,39.90767863,4.533004761
2395.5,39.90452098,4.619598389
2396,39.9187313,4.808425903
2396.5,39.92820615,4.909515381
2397,39.93294397,4.96006012
2397.5,39.9297854,5.005836487
2398,39.93610267,5.006599426
2398.5,39.93610267,5.006599426
2399,39.93610267,5.005836487
2399.5,39.93294397,5.006599426
2400,39.92504775,5.006980896
2400.5,39.92188947,5.006217957
2401,39.90452098,5.005836487
2401.5,39.90767863,4.965209961
2402,39.89031303,4.874229431
2402.5,39.87768572,4.799842834
2403,39.86979459,4.685783386
2403.5,39.85874823,4.615402222
2404,39.84297019,4.501914978
2404.5,39.82561769,4.330825806
2405,39.80511471,4.153251648
2405.5,39.79407666,3.986549377
2406,39.77358119,3.738975525
2406.5,39.74836267,3.551864624
2407,39.73102921,3.489875793
2407.5,39.71684987,3.364753723
2408,39.69007301,3.242301941
2408.5,39.67590037,2.978897095
2409,39.66173005,2.849578857
2409.5,39.64756204,2.743721008
2410,39.63024872,2.651023865
2410.5,39.61293884,2.471733093
2411,39.59248614,2.329826355
2411.5,39.57832939,2.301025391
2412,39.54845045,2.164459229
2412.5,39.53115678,2.046012878
2413,39.51072321,1.907348633
2413.5,39.49186567,1.87625885
2414,39.48243843,1.805496216
2414.5,39.47144125,1.795959473
2415,39.45730404,1.780509949
2415.5,39.4415987,1.746177673
2416,39.43374707,1.719284058
2416.5,39.43060662,1.732254028
2417,39.42746628,1.804733276
2417.5,39.42746628,1.87664032
2418,39.41647597,2.031326294
2418.5,39.41647597,2.097320557
2419,39.40705679,2.173233032
2419.5,39.40548702,2.375411987
2420,39.40548702,2.676963806
2420.5,39.40234758,2.591133118
2421,39.40234758,2.724647522
2421.5,39.40548702,2.91519165
2422,39.40548702,3.158569336
2422.5,39.39920824,3.287696838
2423,39.40234758,3.497886658
2423.5,39.40234758,3.729248047
2424,39.40234758,3.882598877
2424.5,39.40862658,4.291725159
2425,39.39920824,4.383087158
2425.5,39.40234758,4.602050781
2426,39.39920824,4.58984375
2426.5,39.38822144,4.756164551
2427,39.37880528,4.848670959
2427.5,39.37566678,4.942512512
2428,39.36154491,5.003166199
2428.5,39.35840702,5.006217957
2429,39.34742529,5.005836487
2429.5,39.3442879,5.005836487
2430,39.33644492,5.007362366
2430.5,39.3442879,5.006217957
2431,39.34115063,5.005455017
2431.5,39.33644492,5.006599426
2432,39.34115063,5.00164032
2432.5,39.3537004,4.864692688
2433,39.35056279,4.877281189
2433.5,39.35056279,4.660606384
2434,39.35526924,4.484367371
2434.5,39.35840702,4.355430603
2435,39.35526924,4.257011414
2435.5,39.34742529,4.229354858
2436,39.33958203,3.959274292
2436.5,39.3442879,3.842353821
2437,39.3537004,3.844833374
2437.5,39.35840702,3.475570679
2438,39.35526924,3.42540741
2438.5,39.35840702,3.260040283
2439,39.35056279,3.026199341
2439.5,39.34115063,3.028869629
2440,39.33958203,2.882957459
2440.5,39.33330792,2.63671875
2441,39.33017103,2.498245239
2441.5,39.33958203,2.363395691
2442,39.3442879,2.29511261
2442.5,39.35056279,2.234840393
2443,39.35840702,2.005195618
2443.5,39.36154491,1.944923401
2444,39.36782102,1.840782166
2444.5,39.36782102,1.808547974
2445,39.35840702,1.761245728
2445.5,39.35840702,1.731300354
2446,39.3442879,1.713562012
2446.5,39.33487641,1.739311218
2447,39.31605641,1.772117615
2447.5,39.30978397,1.799583435
2448,39.30507992,1.88293457
2448.5,39.28940157,1.963806152
2449,39.27215858,2.067375183
2449.5,39.25805316,2.153968811
2450,39.24081624,2.302742004
2450.5,39.22671577,2.478981018
2451,39.21575028,2.687454224
2451.5,39.19852152,2.770042419
2452,39.18286188,2.902793884
2452.5,39.17503309,3.169822693
2453,39.16407393,3.31401825
2453.5,39.15155082,3.394889832
2454,39.14372476,3.693771362
2454.5,39.13433439,3.96900177
2455,39.12650983,4.123497009
2455.5,39.10304024,4.378509521
2456,39.09834705,4.403495789
2456.5,39.08896142,4.709815979
2457,39.08583309,4.752349854
2457.5,39.0748848,4.823684692
2458,39.07175696,5.003738403
2458.5,39.0655016,4.978942871
2459,39.05455577,5.007362366
2459.5,39.06081037,5.006217957
2460,39.06393783,5.006599426
2460.5,39.0748848,5.006217957
2461,39.08270487,5.005836487
2461.5,39.09208986,5.005836487
2462,39.10304024,5.006599426
2462.5,39.11555659,4.970169067
2463,39.13120449,4.894447327
2463.5,39.15468144,4.838562012
2464,39.16720499,4.647254944
2464.5,39.17503309,4.371833801
2465,39.17816453,4.13684845
2465.5,39.17816453,4.017066956
2466,39.18129607,3.91960144
2466.5,39.17190177,3.746986389
2467,39.17503309,3.527259827
2467.5,39.17190177,3.497695923
2468,39.16877055,3.24306488
2468.5,39.16877055,3.106689453
2469,39.16720499,2.860069275
2469.5,39.16407393,2.72064209
2470,39.16877055,2.63004303
2470.5,39.16563945,2.46963501
2471,39.17503309,2.344512939
2471.5,39.17816453,2.265357971
2472,39.18129607,2.09197998
2472.5,39.19225734,2.069091797
2473,39.19852152,1.978492737
2473.5,39.20635237,1.849555969
2474,39.21575028,1.820755005
2474.5,39.23298237,1.75113678
2475,39.24081624,1.709747314
2475.5,39.24394998,1.717185974
2476,39.24708382,1.705169678
2476.5,39.24394998,1.721000671
2477,39.24394998,1.793479919
2477.5,39.24394998,1.853179932
2478,39.24708382,1.928329468
2478.5,39.24708382,2.03704834
2479,39.25805316,2.114677429
2479.5,39.25491893,2.08568573
2480,39.24394998,2.161407471
2480.5,39.24081624,2.268791199
2481,39.23454909,2.510452271
2481.5,39.22358264,2.735710144
2482,39.21575028,2.969360352
2482.5,39.20635237,3.27129364
2483,39.19852152,3.197097778
2483.5,39.19852152,3.461265564
2484,39.20321994,3.474235535
2484.5,39.20635237,3.625869751
2485,39.21888314,3.803443909
2485.5,39.22044961,3.992271423
2486,39.21888314,4.078292847
2486.5,39.22358264,4.144287109
2487,39.22671577,4.231834412
2487.5,39.22358264,4.43572998
2488,39.23298237,4.637145996
2488.5,39.23768261,4.658699036
2489,39.24394998,4.777145386
2489.5,39.2517848,4.951667786
2490,39.26432196,4.992866516
2490.5,39.28156344,4.905700684
2491,39.28940157,4.971504211
2491.5,39.30194403,5.004119873
2492,39.30664791,5.006980896
2492.5,39.32389759,5.005836487
2493,39.32389759,5.005455017
2493.5,39.3223293,5.005836487
2494,39.3223293,5.005836487
2494.5,39.31292013,5.006599426
2495,39.30978397,5.004882813
2495.5,39.30194403,5.005073547
2496,39.30194403,4.994010925
2496.5,39.30194403,4.859542847
2497,39.28469861,4.866790771
2497.5,39.28940157,4.813957214
2498,39.28156344,4.719734192
2498.5,39.27529342,4.658126831
2499,39.27215858,4.557609558
2499.5,39.27529342,4.391098022
2500,39.26432196,4.236793518
2500.5,39.25805316,4.158973694
2501,39.25335185,3.928375244
2501.5,39.23768261,3.803062439
2502,39.23768261,3.576087952
2502.5,39.22044961,3.159713745
2503,39.20635237,2.902412415
2503.5,39.19852152,2.757453918
2504,39.18286188,2.654075623
2504.5,39.18129607,2.367210388
2505,39.17190177,2.241134644
2505.5,39.16094299,2.250671387
2506,39.1468551,2.007865906
2506.5,39.14059453,1.827430725
2507,39.13746441,1.885986328
2507.5,39.12025068,1.863670349
2508,39.12025068,1.738929749
2508.5,39.12650983,1.715087891
2509,39.1233802,1.702690125
2509.5,39.14059453,1.721763611
2510,39.15155082,1.729011536
2510.5,39.16407393,1.76486969
2511,39.17816453,1.808547974
2511.5,39.18599359,1.841163635
2512,39.19538937,2.035903931
2512.5,39.19538937,2.037620544
2513,39.19852152,2.232170105
2513.5,39.19852152,2.371788025
2514,39.19852152,2.223777771
2514.5,39.19538937,2.305030823
2515,39.19225734,2.423667908
2515.5,39.18912541,2.571487427
2516,39.19225734,2.643585205
2516.5,39.18599359,2.857589722
2517,39.18599359,2.903556824
2517.5,39.18129607,2.809715271
2518,39.18129607,3.128051758
2518.5,39.17190177,3.241539001
2519,39.15781216,3.566360474
2519.5,39.13746441,3.749084473
2520,39.11399195,3.876304626
2520.5,39.08896142,4.084777832
2521,39.06862923,4.058647156
2521.5,39.04048452,4.339981079
2522,39.02328928,4.36668396
2522.5,39.00609732,4.508209229
2523,38.99203359,4.507064819
2523.5,38.97797204,4.803466797
2524,38.95454096,4.795646667
2524.5,38.937362,4.790878296
2525,38.92018629,4.838562012
2525.5,38.90301381,4.954338074
2526,38.89364837,5.006217957
2526.5,38.888966,5.006217957
2527,38.879602,5.006217957
2527.5,38.86555779,5.005264282
2528,38.85775638,5.006217957
2528.5,38.83747584,5.007362366
2529,38.81408078,5.006217957
2529.5,38.8000466,5.006217957
2530,38.77198468,5.006217957
2530.5,38.76107402,5.005073547
2531,38.73146588,4.990959167
2531.5,38.71121315,4.942893982
2532,38.70342482,4.867553711
2532.5,38.68006376,4.739379883
2533,38.66604995,4.659080505
2533.5,38.64581152,4.556846619
2534,38.63491573,4.45098877
2534.5,38.63491573,4.24785614
2535,38.62402122,4.117584229
2535.5,38.62869014,3.92780304
2536,38.6255775,3.803443909
2536.5,38.61468408,3.652000427
2537,38.61468408,3.26499939
2537.5,38.62090874,3.152656555
2538,38.61468408,3.064346313
2538.5,38.61468408,2.784538269
2539,38.61779636,2.626228333
2539.5,38.61001586,2.538299561
2540,38.60068013,2.245330811
2540.5,38.59445683,1.984405518
2541,38.58356705,1.872253418
2541.5,38.57578941,1.86920166
2542,38.56023608,1.857948303
2542.5,38.56023608,1.760673523
2543,38.54935029,1.735305786
2543.5,38.5462403,1.710891724
2544,38.54935029,1.717185974
2544.5,38.5462403,1.730537415
2545,38.54935029,1.762771606
2545.5,38.54313041,1.857948303
2546,38.53846577,1.950073242
2546.5,38.53224661,1.986122131
2547,38.52136407,2.074432373
2547.5,38.51825501,2.231407166
2548,38.51203719,2.39982605
2548.5,38.52136407,2.628517151
2549,38.52136407,2.756118774
2549.5,38.52913718,2.916908264
2550,38.52602786,2.971458435
2550.5,38.53846577,3.108406067
2551,38.53224661,3.208732605
2551.5,38.5462403,3.322410584
2552,38.54935029,3.346633911
2552.5,38.55246039,3.578567505
2553,38.57267854,3.589057922
2553.5,38.58978962,3.775024414
2554,38.60379194,3.941345215
2554.5,38.61779636,4.228019714
2555,38.62869014,4.404449463
2555.5,38.65515179,4.668998718
2556,38.66604995,4.803466797
2556.5,38.69407969,4.829406738
2557,38.71744429,4.825401306
2557.5,38.73458208,4.930305481
2558,38.76107402,4.999160767
2558.5,38.78601457,5.006217957
2559,38.79692819,5.004501343
2559.5,38.80316512,5.005264282
2560,38.81252132,5.006217957
2560.5,38.80940248,5.006599426
2561,38.81408078,5.006980896
2561.5,38.81252132,5.006217957
2562,38.82343809,5.006217957
2562.5,38.82031888,5.005836487
2563,38.8265574,5.004501343
2563.5,38.8281171,4.981422424
2564,38.82343809,4.860115051
2564.5,38.83123657,4.885482788
2565,38.81719977,4.740715027
2565.5,38.81719977,4.79183197
2566,38.80628375,4.593658447
2566.5,38.80940248,4.463005066
2567,38.78913262,4.225921631
2567.5,38.77821993,4.03175354
2568,38.76886722,4.056739807
2568.5,38.75795693,4.148101807
2569,38.75483994,3.890991211
2569.5,38.75172306,3.559875488
2570,38.75172306,3.355407715
2570.5,38.75172306,3.219413757
2571,38.74393131,2.969741821
2571.5,38.73458208,2.698707581
2572,38.72679178,2.710151672
2572.5,38.71432867,2.606201172
2573,38.69719463,2.463912964
2573.5,38.69719463,2.277946472
2574,38.70342482,2.150535584
2574.5,38.70654008,2.185058594
2575,38.71432867,2.012825012
2575.5,38.73146588,1.902770996
2576,38.74548961,1.857948303
2576.5,38.75483994,1.834487915
2577,38.77198468,1.789283752
2577.5,38.78601457,1.744842529
2578,38.78913262,1.714134216
2578.5,38.79536902,1.714706421
2579,38.79225077,1.737785339
2579.5,38.7797788,1.775360107
2580,38.77821993,1.794242859
2580.5,38.77198468,1.852416992
2581,38.76263261,1.916503906
2581.5,38.76263261,2.041435242
2582,38.76263261,2.150535584
2582.5,38.76574986,2.230262756
2583,38.75172306,2.297973633
2583.5,38.74548961,2.328109741
2584,38.73458208,2.42061615
2584.5,38.72367585,2.401924133
2585,38.71432867,2.405166626
2585.5,38.7127709,2.834892273
2586,38.69719463,2.777481079
2586.5,38.69252226,2.857398987
2587,38.6862928,3.002357483
2587.5,38.67539226,3.11088562
2588,38.66604995,3.256225586
2588.5,38.66293606,3.372955322
2589,38.64269831,3.404426575
2589.5,38.62869014,3.591156006
2590,38.60690385,3.924942017
2590.5,38.58045591,4.004859924
2591,38.56023608,4.193687439
2591.5,38.53535613,4.333305359
2592,38.50581979,4.524993896
2592.5,38.47473894,4.730987549
2593,38.44366837,4.763031006
2593.5,38.40950257,4.892730713
2594,38.38776713,4.957962036
2594.5,38.35827703,5.00202179
2595,38.3303475,5.005455017
2595.5,38.30707916,5.005455017
2596,38.28226587,5.006599426
2596.5,38.26676085,5.005455017
2597,38.24505805,5.006980896
2597.5,38.2342085,5.006599426
2598,38.2171617,5.006217957
2598.5,38.20476592,5.006599426
2599,38.20166723,5.006980896
2599.5,38.18772436,4.961395264
2600,38.1768813,4.960632324
2600.5,38.17068582,4.870605469
2601,38.16294202,4.732322693
2601.5,38.15055325,4.621696472
2602,38.15055325,4.413223267
2602.5,38.14900477,4.351615906
2603,38.14590788,4.074287415
2603.5,38.14281108,3.992271423
2604,38.1335213,3.900146484
2604.5,38.12887675,3.786277771
2605,38.12887675,3.659439087
2605.5,38.13042491,3.554725647
2606,38.11958831,3.195381165
2606.5,38.11958831,3.22227478
2607,38.11184862,3.044700623
2607.5,38.10565733,2.854156494
2608,38.10256182,2.798080444
2608.5,38.09946642,2.597808838
2609,38.09482351,2.485656738
2609.5,38.09637112,2.36415863
2610,38.09172835,2.201271057
2610.5,38.10256182,2.019119263
2611,38.09946642,1.998519897
2611.5,38.09946642,2.014160156
2612,38.10565733,1.846504211
2612.5,38.09637112,1.818847656
2613,38.09637112,1.772117615
2613.5,38.09172835,1.738929749
2614,38.09172835,1.716423035
2614.5,38.09172835,1.710510254
2615,38.09172835,1.749801636
2615.5,38.0886333,1.76410675
2616,38.08553835,1.834487915
2616.5,38.0886333,1.859664917
2617,38.0886333,2.062988281
2617.5,38.09172835,2.169036865
2618,38.08553835,2.22568512
2618.5,38.09172835,2.289581299
2619,38.0886333,2.39906311
2619.5,38.0886333,2.540969849
2620,38.0886333,2.573204041
2620.5,38.08553835,2.598190308
2621,38.09172835,2.728462219
2621.5,38.09172835,3.035545349
2622,38.09172835,3.230476379
2622.5,38.09946642,3.359603882
2623,38.10565733,3.577804565
2623.5,38.10565733,3.549194336
2624,38.09482351,3.918647766
2624.5,38.09637112,3.924369812
2625,38.09172835,4.175376892
2625.5,38.08553835,4.237365723
2626,38.07470678,4.496574402
2626.5,38.06851786,4.662895203
2627,38.06542355,4.81300354
2627.5,38.06078227,4.954719543
2628,38.06078227,4.987716675
2628.5,38.06232934,5.005264282
2629,38.05768821,5.005836487
2629.5,38.06078227,5.005455017
2630,38.06078227,5.005836487
2630.5,38.05768821,5.005455017
2631,38.05768821,5.006217957
2631.5,38.05459424,5.006599426
2632,38.07161227,5.005455017
2632.5,38.07470678,5.005455017
2633,38.07780139,5.003356934
2633.5,38.08244349,4.986572266
2634,38.09172835,4.934883118
2634.5,38.09946642,4.833984375
2635,38.1257805,4.719352722
2635.5,38.14900477,4.56237793
2636,38.1768813,4.48474884
2636.5,38.1908226,4.46434021
2637,38.21096361,4.475593567
2637.5,38.2140626,4.31137085
2638,38.2140626,4.177856445
2638.5,38.2140626,4.114532471
2639,38.19701938,3.888893127
2639.5,38.18772436,3.663635254
2640,38.17378351,3.455924988
2640.5,38.16294202,3.352928162
2641,38.14745631,3.145217896
2641.5,38.13197309,2.834129334
2642,38.11649236,2.639770508
2642.5,38.09946642,2.72102356
2643,38.0886333,2.51121521
2643.5,38.07470678,2.407646179
2644,38.06851786,2.198791504
2644.5,38.05768821,2.199554443
2645,38.04376614,2.060699463
2645.5,38.04067262,1.958465576
2646,38.02366002,2.056884766
2646.5,38.0112891,1.893997192
2647,37.99582765,1.841926575
2647.5,37.98655196,1.775741577
2648,37.96954883,1.712989807
2648.5,37.9587302,1.705932617
2649,37.95254866,1.705551147
2649.5,37.94327709,1.718521118
2650,37.93246137,1.833152771
2650.5,37.93555146,1.860046387
2651,37.94173192,1.889801025
2651.5,37.94636752,1.935386658
2652,37.95563938,2.019882202
2652.5,37.97264009,2.148246765
2653,37.99273566,2.216720581
2653.5,38.01438168,2.360343933
2654,38.04067262,2.405738831
2654.5,38.05150038,2.508544922
2655,38.0808961,2.539253235
2655.5,38.10565733,2.742385864
2656,38.1366178,2.854919434
2656.5,38.16294202,3.127479553
2657,38.18462622,3.149414063
2657.5,38.20786472,3.37677002
2658,38.22490987,3.489875793
2658.5,38.24195806,3.460121155
2659,38.25590884,3.586196899
2659.5,38.26831124,3.499412537
2660,38.26831124,3.634643555
2660.5,38.26986165,3.741455078
2661,38.26521049,3.699111938
2661.5,38.25900929,3.733634949
2662,38.24815815,3.901863098
2662.5,38.24195806,4.039573669
2663,38.23265867,4.190444946
2663.5,38.21871128,4.36668396
2664,38.2140626,4.490661621
2664.5,38.20476592,4.628372192
2665,38.1908226,4.75025177
2665.5,38.18462622,4.809761047
2666,38.17068582,4.870605469
2666.5,38.15055325,4.943847656
2667,38.13197309,4.91733551
2667.5,38.11649236,4.856300354
2668,38.10565733,4.88986969
2668.5,38.07934873,4.999923706
2669,38.06851786,5.005836487
2669.5,38.06851786,5.006217957
2670,38.05459424,5.006599426
2670.5,38.04067262,5.005836487
2671,38.03139265,5.006599426
2671.5,38.02056714,5.004882813
2672,38.01747436,5.006217957
2672.5,38.00974284,4.996871948
2673,38.00046583,4.952049255
2673.5,38.00046583,4.870605469
2674,37.99737368,4.685020447
2674.5,37.98346026,4.512786865
2675,37.98655196,4.392623901
2675.5,37.98655196,4.332923889
2676,37.98655196,4.466438293
2676.5,37.97727716,4.381752014
2677,37.97573144,4.121017456
2677.5,37.97264009,3.870010376
2678,37.97573144,3.681182861
2678.5,37.97573144,3.549194336
2679,37.97264009,3.404426575
2679.5,37.96645767,3.303146362
2680,37.95254866,2.917861938
2680.5,37.95254866,2.647209167
2681,37.94482229,2.578926086
2681.5,37.92473659,2.451324463
2682,37.91855721,2.333068848
2682.5,37.90928886,2.254486084
2683,37.8907548,2.200889587
2683.5,37.88457756,2.110862732
2684,37.88148908,2.034187317
2684.5,37.87685655,1.957511902
2685,37.87376832,1.830291748
2685.5,37.85678478,1.825714111
2686,37.85678478,1.804733276
2686.5,37.85369718,1.773643494
2687,37.83980417,1.712989807
2687.5,37.83980417,1.70135498
2688,37.83980417,1.700019836
2688.5,37.83671711,1.70955658
2689,37.82745648,1.759147644
2689.5,37.82745648,1.812171936
2690,37.82745648,1.895713806
2690.5,37.8228265,1.983451843
2691,37.81973996,2.034568787
2691.5,37.81356718,2.068901062
2692,37.81665352,2.203369141
2692.5,37.82745648,2.242279053
2693,37.83054326,2.329063416
2693.5,37.83054326,2.46925354
2694,37.8228265,2.699661255
2694.5,37.81665352,2.775001526
2695,37.80585175,3.042984009
2695.5,37.79196549,3.399276733
2696,37.76574121,3.455162048
2696.5,37.7426079,3.630638123
2697,37.72873052,3.846168518
2697.5,37.7117719,4.046440125
2698,37.69481617,4.109954834
2698.5,37.67786334,4.15725708
2699,37.67324034,4.257774353
2699.5,37.66399498,4.312324524
2700,37.65320982,4.473495483
2700.5,37.65012856,4.657745361
2701,37.64396632,4.734039307
2701.5,37.65166918,4.80594635
2702,37.65475049,4.857063293
2702.5,37.65783189,4.96673584
2703,37.67015846,5.00202179
2703.5,37.68094546,5.006599426
2704,37.69019239,5.005836487
2704.5,37.70868882,5.006217957
2705,37.72564692,5.006599426
2705.5,37.74106588,5.004501343
2706,37.75186058,5.005836487
2706.5,37.76574121,5.006217957
2707,37.77345351,5.004501343
2707.5,37.77962378,5.00202179
2708,37.78270906,4.955863953
2708.5,37.78270906,4.857444763
2709,37.7765386,4.756736755
2709.5,37.7765386,4.689598084
2710,37.7765386,4.660224915
2710.5,37.77962378,4.480171204
2711,37.77499604,4.275512695
2711.5,37.76574121,4.127311707
2712,37.7595718,4.033470154
2712.5,37.75648724,3.985595703
2713,37.75648724,3.826522827
2713.5,37.73952387,3.641891479
2714,37.74106588,3.473472595
2714.5,37.73798189,3.287506104
2715,37.73798189,3.273773193
2715.5,37.734898,3.184127808
2716,37.72564692,3.027534485
2716.5,37.71485507,2.830696106
2717,37.71793833,2.620887756
2717.5,37.7117719,2.417373657
2718,37.70868882,2.35004425
2718.5,37.70406439,2.25276947
2719,37.70098156,2.293014526
2719.5,37.69789882,2.193832397
2720,37.69789882,2.068901062
2720.5,37.69789882,1.948356628
2721,37.70098156,1.872253418
2721.5,37.69789882,1.823997498
2722,37.70098156,1.753997803
2722.5,37.70406439,1.722145081
2723,37.70406439,1.70249939
2723.5,37.69173363,1.70211792
2724,37.69481617,1.710128784
2724.5,37.69481617,1.748085022
2725,37.68710998,1.789283752
2725.5,37.68402767,1.873779297
2726,37.67015846,1.970863342
2726.5,37.66707667,1.905250549
2727,37.65783189,1.958084106
2727.5,37.64704739,2.062988281
2728,37.64088534,2.248191834
2728.5,37.62702212,2.281188965
2729,37.61624095,2.466773987
2729.5,37.60238115,2.627944946
2730,37.58236481,2.695846558
2730.5,37.56850969,2.786636353
2731,37.55465648,2.918624878
2731.5,37.53772737,3.174209595
2732,37.52233974,3.368759155
2732.5,37.50387768,3.467559814
2733,37.500801,3.399848938
2733.5,37.48541899,3.653907776
2734,37.47465299,3.886032104
2734.5,37.46081266,3.768348694
2735,37.45312441,3.810119629
2735.5,37.43313768,4.0184021
2736,37.42545152,4.238510132
2736.5,37.42237722,4.402351379
2737,37.42545152,4.670906067
2737.5,37.41315488,4.742050171
2738,37.41315488,4.790878296
2738.5,37.42545152,4.839515686
2739,37.43313768,4.968833923
2739.5,37.42852591,5.005836487
2740,37.43313768,5.006217957
2740.5,37.4362123,5.005455017
2741,37.44697422,5.005836487
2741.5,37.45004927,5.006217957
2742,37.45619964,5.005836487
2742.5,37.45312441,5.006217957
2743,37.47003933,5.004882813
2743.5,37.46081266,4.986572266
2744,37.46388812,4.973983765
2744.5,37.45927496,4.895210266
2745,37.45004927,4.951286316
2745.5,37.44697422,4.787254334
2746,37.43313768,4.716873169
2746.5,37.43928702,4.603385925
2747,37.43313768,4.507064819
2747.5,37.42545152,4.348182678
2748,37.42545152,4.333305359
2748.5,37.42237722,4.155158997
2749,37.41008095,3.903579712
2749.5,37.40700712,3.796768188
2750,37.39471271,3.705406189
2750.5,37.40239654,3.454589844
2751,37.40239654,3.266143799
2751.5,37.39932294,3.056335449
2752,37.38856606,2.944564819
2752.5,37.38549288,2.823638916
2753,37.37934678,2.708816528
2753.5,37.37166469,2.630615234
2754,37.35783838,2.46925354
2754.5,37.34862188,2.428627014
2755,37.3409421,2.275466919
2755.5,37.33172712,2.220153809
2756,37.32558427,2.012062073
2756.5,37.31483515,1.921081543
2757,37.30869331,1.86214447
2757.5,37.30408717,1.769065857
2758,37.29487551,1.769638062
2758.5,37.29487551,1.739883423
2759,37.29026999,1.700782776
2759.5,37.27798961,1.70173645
2760,37.27338485,1.702880859
2760.5,37.24729509,1.703071594
2761,37.24422614,1.75075531
2761.5,37.23348553,1.761627197
2762,37.22581436,1.808547974
2762.5,37.22734855,1.888847351
2763,37.22734855,1.915168762
2763.5,37.22274605,2.011489868
2764,37.22581436,2.138900757
2764.5,37.230417,2.196311951
2765,37.24115728,2.341651917
2765.5,37.23655416,2.383804321
2766,37.2426917,2.6222229
2766.5,37.23348553,2.554702759
2767,37.24422614,2.778816223
2767.5,37.24729509,2.900314331
2768,37.23655416,3.040504456
2768.5,37.23655416,3.337860107
2769,37.23808851,3.607559204
2769.5,37.23348553,3.738975525
2770,37.23655416,3.921508789
2770.5,37.23655416,4.033470154
2771,37.230417,4.10785675
2771.5,37.22734855,4.348182678
2772,37.230417,4.487228394
2772.5,37.22274605,4.550552368
2773,37.21967783,4.63104248
2773.5,37.21354167,4.712104797
2774,37.20587198,4.823493958
2774.5,37.20280426,4.849052429
2775,37.19973663,4.978179932
2775.5,37.1966691,5.006217957
2776,37.1966691,5.005455017
2776.5,37.19360165,5.005836487
2777,37.18900066,5.006217957
2777.5,37.1905343,5.005836487
2778,37.17979928,5.005264282
2778.5,37.18286632,5.005836487
2779,37.16293221,5.005455017
2779.5,37.17213209,5.002403259
2780,37.17213209,4.986572266
2780.5,37.17213209,4.939651489
2781,37.17979928,4.822731018
2781.5,37.18900066,4.724311829
2782,37.20893979,4.557228088
2782.5,37.20587198,4.633522034
2783,37.20587198,4.482269287
2783.5,37.20280426,4.319381714
2784,37.1966691,4.275512695
2784.5,37.20280426,3.981018066
2785,37.18593344,3.92074585
2785.5,37.1905343,3.529167175
2786,37.19360165,3.359985352
2786.5,37.19973663,3.288841248
2787,37.21660971,3.23600769
2787.5,37.22734855,3.081893921
2788,37.24115728,2.848243713
2788.5,37.25650248,2.598762512
2789,37.27338485,2.565574646
2789.5,37.28412962,2.531242371
2790,37.30101653,2.493667603
2790.5,37.29794597,2.397346497
2791,37.29180514,2.168273926
2791.5,37.29794597,2.003097534
2792,37.28719976,1.995658875
2792.5,37.29180514,2.003669739
2793,37.29487551,1.905250549
2793.5,37.29794597,1.858329773
2794,37.30101653,1.861572266
2794.5,37.29794597,1.852798462
2795,37.29487551,1.831054688
2795.5,37.29334031,1.753997803
2796,37.29026999,1.707649231
2796.5,37.27491975,1.70249939
2797,37.26417594,1.709365845
2797.5,37.24422614,1.70841217
2798,37.24729509,1.724624634
2798.5,37.25036413,1.76525116
2799,37.24115728,1.815223694
2799.5,37.2426917,1.881027222
2800,37.23655416,2.028846741
2800.5,37.230417,2.09941864
2801,37.22734855,2.147293091
2801.5,37.21660971,2.251052856
2802,37.20740587,2.322769165
2802.5,37.1966691,2.489852905
2803,37.17979928,2.634239197
2803.5,37.16906538,2.767562866
2804,37.14913393,2.924537659
2804.5,37.13840319,3.065109253
2805,37.1292063,3.190040588
2805.5,37.12460816,3.252029419
2806,37.1092825,3.348350525
2806.5,37.11234745,3.495597839
2807,37.10775006,3.673362732
2807.5,37.09549133,3.880882263
2808,37.09855588,4.014205933
2808.5,37.08936251,4.155349731
2809,37.08476613,4.315948486
2809.5,37.08936251,4.418182373
2810,37.08170198,4.580688477
2810.5,37.07557397,4.747390747
2811,37.0709782,4.919052124
2811.5,37.0725101,4.813194275
2812,37.07557397,4.990577698
2812.5,37.08936251,5.004882813
2813,37.10162051,5.005264282
2813.5,37.11234745,5.005836487
2814,37.12307549,5.005836487
2814.5,37.13533747,5.006217957
2815,37.15220005,5.006599426
2815.5,37.15679941,5.005455017
2816,37.17213209,5.006217957
2816.5,37.17673234,5.006217957
2817,37.18286632,5.005455017
2817.5,37.19206797,5.006980896
2818,37.1966691,5.004882813
2818.5,37.20587198,5.005264282
2819,37.21660971,5.005455017
2819.5,37.22428019,5.006217957
2820,37.22734855,5.006217957
2820.5,37.21660971,4.818916321
2821,37.21660971,4.716873169
2821.5,37.19973663,4.655647278
2822,37.20893979,4.517364502
2822.5,37.21354167,4.390144348
2823,37.21047372,4.120826721
2823.5,37.21660971,4.053878784
2824,37.22274605,4.063224792
2824.5,37.22734855,3.975868225
2825,37.24422614,3.82194519
2825.5,37.23348553,3.715133667
