#Latest:Time(s),#Latest:Temperature(°C),#Latest:Potential(V)
2837.7,30.78511674,4.954528809
2838.1,30.76020577,4.986000061
2838.5,30.76020577,5.004882813
2838.9,30.73676267,5.004882813
2839.3,30.73676267,5.008125305
2839.7,30.73676267,5.004882813
2840.1,30.71185701,4.998588562
2840.5,30.71185701,5.004882813
2840.9,30.73676267,4.998588562
2841.3,30.71185701,4.957580566
2841.7,30.68841888,4.957580566
2842.1,30.68841888,4.954528809
2842.5,30.68841888,4.897689819
2842.9,30.68841888,4.87575531
2843.3,30.66351848,4.859924316
2843.7,30.66351848,4.834747314
2844.1,30.66351848,4.815864563
2844.5,30.66351848,4.752731323
2844.9,30.66351848,4.629707336
2845.3,30.66351848,4.601478577
2845.7,30.66351848,4.446983337
2846.1,30.66351848,4.443740845
2846.5,30.66351848,4.500579834
2846.9,30.66351848,4.525756836
2847.3,30.68841888,4.349136353
2847.7,30.66351848,4.295539856
2848.1,30.64008527,4.286193848
2848.5,30.64008527,4.131698608
2848.9,30.61519008,4.093933105
2849.3,30.61519008,3.967857361
2849.7,30.61519008,3.825950623
2850.1,30.61519008,3.620910645
2850.5,30.59176174,3.561019897
2850.9,30.59176174,3.422355652
2851.3,30.5668717,3.434944153
2851.7,30.59176174,3.293228149
2852.1,30.61519008,3.280448914
2852.5,30.59176174,3.129196167
2852.9,30.61519008,3.113365173
2853.3,30.59176174,3.031539917
2853.7,30.59176174,2.952766418
2854.1,30.59176174,2.880096436
2854.5,30.5668717,2.782440186
2854.9,30.59176174,2.672195435
2855.3,30.59176174,2.545928955
2855.7,30.59176174,2.571296692
2856.1,30.5668717,2.605819702
2856.5,30.5668717,2.517700195
2856.9,30.5668717,2.306365967
2857.3,30.54344819,2.297019959
2857.7,30.54344819,2.208709717
2858.1,30.54344819,2.22454071
2858.5,30.51856325,2.151870728
2858.9,30.51856325,2.107810974
2859.3,30.51856325,1.981735229
2859.7,30.51856325,1.962852478
2860.1,30.51856325,1.887130737
2860.5,30.51856325,1.852416992
2860.9,30.51856325,1.833534241
2861.3,30.54344819,1.82094574
2861.7,30.54344819,1.783180237
2862.1,30.51856325,1.745223999
2862.5,30.51856325,1.748466492
2862.9,30.51856325,1.745223999
2863.3,30.51856325,1.748466492
2863.7,30.49514451,1.7578125
2864.1,30.44685061,1.770591736
2864.5,30.42343888,1.786231995
2864.9,30.39856639,1.811408997
2865.3,30.3751593,1.839828491
2865.7,30.3751593,1.846122742
2866.1,30.35029173,1.931190491
2866.5,30.30202655,1.99432373
2866.9,30.27862863,2.044677734
2867.3,30.23037732,2.111053467
2867.7,30.20552419,2.145576477
2868.1,30.18213523,2.158164978
2868.5,30.13390226,2.177238464
2868.9,30.1090585,2.24647522
2869.3,30.08567831,2.297019959
2869.7,30.03746327,2.394676209
2870.1,30.03746327,2.495574951
2870.5,30.01262867,2.539634705
2870.9,29.98925705,2.665710449
2871.3,29.96442695,2.700424194
2871.7,29.94105955,2.90222168
2872.1,29.9162339,2.918052673
2872.5,29.9162339,2.924346924
2872.9,29.8680494,3.113365173
2873.3,29.8680494,3.17325592
2873.7,29.8680494,3.23009491
2874.1,29.81987337,3.248977661
2874.5,29.81987337,3.4034729
2874.9,29.79651831,3.516960144
2875.3,29.79651831,3.580093384
2875.7,29.7717057,3.690338135
2876.1,29.7717057,3.684043884
2876.5,29.7717057,3.791236877
2876.9,29.7717057,3.89213562
2877.3,29.7717057,4.008674622
2877.7,29.74835466,3.996086121
2878.1,29.74835466,4.112815857
2878.5,29.74835466,4.210472107
2878.9,29.72354629,4.349136353
2879.3,29.74835466,4.412269592
2879.7,29.72354629,4.500579834
2880.1,29.72354629,4.54158783
2880.5,29.72354629,4.607772827
2880.9,29.72354629,4.718017578
2881.3,29.70019922,4.759025574
2881.7,29.70019922,4.847335815
2882.1,29.67539504,4.923057556
2882.5,29.65205189,4.926109314
2882.9,29.62725185,4.951286316
2883.3,29.62725185,4.963874817
2883.7,29.62725185,4.998588562
2884.1,29.62725185,5.004882813
2884.5,29.65205189,5.004882813
2884.9,29.67539504,5.008125305
2885.3,29.65205189,5.008125305
2885.7,29.67539504,5.008125305
2886.1,29.67539504,5.004882813
2886.5,29.65205189,4.998588562
2886.9,29.65205189,5.008125305
2887.3,29.67539504,4.992294312
2887.7,29.67539504,4.989242554
2888.1,29.70019922,4.976654053
2888.5,29.74835466,4.935646057
2888.9,29.74835466,4.960823059
2889.3,29.74835466,4.941940308
2889.7,29.74835466,4.938697815
2890.1,29.74835466,4.862976074
2890.5,29.7717057,4.80632782
2890.9,29.7717057,4.749488831
2891.3,29.7717057,4.614067078
2891.7,29.7717057,4.569816589
2892.1,29.7717057,4.626655579
2892.5,29.7717057,4.64553833
2892.9,29.7717057,4.532051086
2893.3,29.7717057,4.494285584
2893.7,29.74835466,4.437446594
2894.1,29.74835466,4.251480103
2894.5,29.72354629,4.216766357
2894.9,29.74835466,4.018211365
2895.3,29.7717057,4.049682617
2895.7,29.81987337,4.014968872
2896.1,29.8680494,3.895187378
2896.5,29.9162339,3.753471375
2896.9,29.98925705,3.63368988
2897.3,30.03746327,3.674507141
2897.7,30.08567831,3.55796814
2898.1,30.13390226,3.431892395
2898.5,30.15728681,3.384590149
2898.9,30.20552419,3.365707397
2899.3,30.23037732,3.233337402
2899.7,30.30202655,3.097724915
2900.1,30.32688925,2.892684937
2900.5,30.35029173,2.807617188
2900.9,30.39856639,2.788734436
2901.3,30.42343888,2.760314941
2901.7,30.44685061,2.785682678
2902.1,30.49514451,2.640533447
2902.5,30.49514451,2.527046204
2902.9,30.49514451,2.382087708
2903.3,30.49514451,2.325248718
2903.7,30.49514451,2.350616455
2904.1,30.49514451,2.237129211
2904.5,30.49514451,2.211761475
2904.9,30.49514451,2.098274231
2905.3,30.47026462,2.076339722
2905.7,30.47026462,2.022743225
2906.1,30.44685061,1.981735229
2906.5,30.42343888,1.921844482
2906.9,30.42343888,1.871299744
2907.3,30.39856639,1.817703247
2907.7,30.39856639,1.811408997
2908.1,30.39856639,1.811408997
2908.5,30.3751593,1.76410675
2908.9,30.32688925,1.76410675
2909.3,30.30202655,1.745223999
2909.7,30.27862863,1.742172241
2910.1,30.25377073,1.738929749
2910.5,30.23037732,1.738929749
2910.9,30.20552419,1.72958374
2911.3,30.20552419,1.761054993
2911.7,30.13390226,1.776885986
2912.1,30.1090585,1.792526245
2912.5,30.1090585,1.817703247
2912.9,30.08567831,1.861953735
2913.3,30.06083915,1.884078979
2913.7,30.03746327,1.931190491
2914.1,30.03746327,1.956558228
2914.5,30.03746327,2.044677734
2914.9,30.01262867,2.05745697
2915.3,29.98925705,2.095222473
2915.7,29.98925705,2.196121216
2916.1,29.96442695,2.243423462
2916.5,29.96442695,2.300071716
2916.9,29.94105955,2.372550964
2917.3,29.94105955,2.451515198
2917.7,29.94105955,2.4766922
2918.1,29.9162339,2.545928955
2918.5,29.94105955,2.697372437
2918.9,29.9162339,2.842330933
2919.3,29.9162339,2.886390686
2919.7,29.9162339,2.905464172
2920.1,29.9162339,3.012657166
2920.5,29.9162339,2.984237671
2920.9,29.9162339,3.06930542
2921.3,29.9162339,3.163909912
2921.7,29.94105955,3.245925903
2922.1,29.94105955,3.422355652
2922.5,29.96442695,3.488540649
2922.9,29.98925705,3.608322144
2923.3,29.98925705,3.674507141
2923.7,29.98925705,3.743934631
2924.1,29.98925705,3.851127625
2924.5,29.98925705,3.958320618
2924.9,29.98925705,4.021453857
2925.3,29.98925705,4.074859619
2925.7,29.98925705,4.081344604
2926.1,29.98925705,4.169464111
2926.5,29.98925705,4.308319092
2926.9,29.98925705,4.4090271
2927.3,30.01262867,4.519462585
2927.7,30.01262867,4.503631592
2928.1,29.98925705,4.595184326
2928.5,29.98925705,4.57611084
2928.9,29.96442695,4.595184326
2929.3,29.98925705,4.774856567
2929.7,29.96442695,4.752731323
2930.1,29.96442695,4.831504822
2930.5,29.96442695,4.822158813
2930.9,29.94105955,4.900932312
2931.3,29.9162339,4.938697815
2931.7,29.89287066,4.948234558
2932.1,29.8680494,4.989242554
2932.5,29.84469028,4.992294312
2932.9,29.81987337,5.004882813
2933.3,29.81987337,5.004882813
2933.7,29.79651831,5.008125305
2934.1,29.7717057,5.008125305
2934.5,29.74835466,5.004882813
2934.9,29.74835466,5.008125305
2935.3,29.72354629,5.004882813
2935.7,29.67539504,4.998588562
2936.1,29.67539504,4.979705811
2936.5,29.65205189,4.989242554
2936.9,29.65205189,4.897689819
2937.3,29.62725185,4.90398407
2937.7,29.62725185,4.900932312
2938.1,29.60391257,4.841041565
2938.5,29.60391257,4.759025574
2938.9,29.60391257,4.740142822
2939.3,29.60391257,4.677009583
2939.7,29.60391257,4.636001587
2940.1,29.60391257,4.604530334
2940.5,29.62725185,4.560470581
2940.9,29.62725185,4.513168335
2941.3,29.62725185,4.405975342
2941.7,29.62725185,4.396438599
2942.1,29.65205189,4.270362854
2942.5,29.65205189,4.160118103
2942.9,29.67539504,4.078102112
2943.3,29.70019922,4.087638855
2943.7,29.72354629,3.964614868
2944.1,29.72354629,3.841590881
2944.5,29.72354629,3.753471375
2944.9,29.7717057,3.608322144
2945.3,29.7717057,3.570556641
2945.7,29.7717057,3.457069397
2946.1,29.7717057,3.340339661
2946.5,29.7717057,3.267860413
2946.9,29.79651831,3.198623657
2947.3,29.79651831,3.119850159
2947.7,29.79651831,3.028297424
2948.1,29.7717057,2.899169922
2948.5,29.7717057,2.97794342
2948.9,29.7717057,2.90851593
2949.3,29.7717057,2.795028687
2949.7,29.7717057,2.754020691
2950.1,29.81987337,2.678489685
2950.5,29.79651831,2.505111694
2950.9,29.7717057,2.514457703
2951.3,29.72354629,2.334785461
2951.7,29.72354629,2.363204956
2952.1,29.67539504,2.237129211
2952.5,29.62725185,2.243423462
2952.9,29.65205189,2.129936218
2953.3,29.65205189,2.101516724
2953.7,29.62725185,2.029037476
2954.1,29.62725185,1.978492737
2954.5,29.60391257,1.931190491
2954.9,29.60391257,1.91860199
2955.3,29.60391257,1.865005493
2955.7,29.60391257,1.836776733
2956.1,29.57911662,1.830482483
2956.5,29.57911662,1.779937744
2956.9,29.60391257,1.779937744
2957.3,29.57911662,1.754760742
2957.7,29.57911662,1.75151825
2958.1,29.57911662,1.742172241
2958.5,29.57911662,1.745223999
2958.9,29.55578117,1.745223999
2959.3,29.55578117,1.745223999
2959.7,29.55578117,1.767349243
2960.1,29.53098925,1.792526245
2960.5,29.53098925,1.811408997
2960.9,29.55578117,1.849365234
2961.3,29.55578117,1.871299744
2961.7,29.55578117,1.92489624
2962.1,29.55578117,1.981735229
2962.5,29.55578117,2.098274231
2962.9,29.57911662,2.111053467
2963.3,29.55578117,2.132987976
2963.7,29.55578117,2.205467224
2964.1,29.55578117,2.293777466
2964.5,29.55578117,2.366256714
2964.9,29.55578117,2.397918701
2965.3,29.53098925,2.495574951
2965.7,29.55578117,2.593231201
2966.1,29.57911662,2.631187439
2966.5,29.55578117,2.675247192
2966.9,29.57911662,2.719306946
2967.3,29.55578117,2.839279175
2967.7,29.55578117,2.892684937
2968.1,29.55578117,3.015708923
2968.5,29.53098925,2.996826172
2968.9,29.53098925,3.097724915
2969.3,29.53098925,3.220558167
2969.7,29.53098925,3.245925903
2970.1,29.53098925,3.539085388
2970.5,29.55578117,3.513908386
2970.9,29.60391257,3.611564636
2971.3,29.62725185,3.608322144
2971.7,29.65205189,3.800773621
2972.1,29.67539504,3.870010376
2972.5,29.72354629,3.901481628
2972.9,29.74835466,3.977203369
2973.3,29.79651831,3.996086121
2973.7,29.84469028,4.147529602
2974.1,29.8680494,4.201126099
2974.5,29.9162339,4.257774353
2974.9,29.94105955,4.302024841
2975.3,29.98925705,4.323959351
2975.7,30.01262867,4.352378845
2976.1,30.03746327,4.431152344
2976.5,30.06083915,4.491043091
2976.9,30.06083915,4.535293579
2977.3,30.06083915,4.566764832
2977.7,30.08567831,4.661369324
2978.1,30.06083915,4.740142822
2978.5,30.06083915,4.834747314
2978.9,30.08567831,4.856681824
2979.3,30.08567831,4.891395569
2979.7,30.08567831,4.944992065
2980.1,30.1090585,4.989242554
2980.5,30.1090585,5.004882813
2980.9,30.13390226,5.008125305
2981.3,30.15728681,5.008125305
2981.7,30.18213523,5.001831055
2982.1,30.18213523,5.008125305
2982.5,30.23037732,5.008125305
2982.9,30.25377073,5.008125305
2983.3,30.25377073,5.008125305
2983.7,30.30202655,5.008125305
2984.1,30.32688925,5.008125305
2984.5,30.35029173,5.004882813
2984.9,30.39856639,4.970169067
2985.3,30.39856639,4.986000061
2985.7,30.42343888,4.948234558
2986.1,30.44685061,4.919815063
2986.5,30.47026462,4.844093323
2986.9,30.47026462,4.800033569
2987.3,30.49514451,4.724311829
2987.7,30.49514451,4.610824585
2988.1,30.51856325,4.604530334
2988.5,30.51856325,4.569816589
2988.9,30.51856325,4.440689087
2989.3,30.51856325,4.339790344
2989.7,30.54344819,4.364967346
2990.1,30.59176174,4.412269592
2990.5,30.5668717,4.314613342
2990.9,30.59176174,4.163169861
2991.3,30.59176174,4.081344604
2991.7,30.59176174,3.996086121
2992.1,30.59176174,4.040336609
2992.5,30.5668717,3.888893127
2992.9,30.54344819,3.907966614
2993.3,30.51856325,3.933143616
2993.7,30.49514451,3.82270813
2994.1,30.47026462,3.784942627
2994.5,30.44685061,3.624153137
2994.9,30.42343888,3.614616394
2995.3,30.39856639,3.434944153
2995.7,30.39856639,3.359413147
2996.1,30.39856639,3.381347656
2996.5,30.3751593,3.321456909
2996.9,30.3751593,3.23009491
2997.3,30.3751593,3.23638916
2997.7,30.3751593,3.145027161
2998.1,30.42343888,3.047180176
2998.5,30.42343888,2.952766418
2998.9,30.44685061,2.90851593
2999.3,30.44685061,2.858161926
2999.7,30.44685061,2.845573425
3000.1,30.47026462,2.788734436
3000.5,30.47026462,2.750968933
3000.9,30.47026462,2.662658691
3001.3,30.44685061,2.536582947
3001.7,30.47026462,2.410507202
3002.1,30.47026462,2.334785461
3002.5,30.47026462,2.240180969
3002.9,30.47026462,2.180290222
3003.3,30.47026462,2.158164978
3003.7,30.49514451,2.136230469
3004.1,30.51856325,2.05116272
3004.5,30.49514451,2.035331726
3004.9,30.51856325,1.953315735
3005.3,30.51856325,1.915550232
3005.7,30.51856325,1.89666748
3006.1,30.51856325,1.861953735
3006.5,30.54344819,1.833534241
3006.9,30.54344819,1.802062988
3007.3,30.5668717,1.767349243
3007.7,30.5668717,1.748466492
3008.1,30.5668717,1.738929749
3008.5,30.54344819,1.735877991
3008.9,30.54344819,1.742172241
3009.3,30.54344819,1.748466492
3009.7,30.54344819,1.738929749
3010.1,30.54344819,1.761054993
3010.5,30.51856325,1.776885986
3010.9,30.51856325,1.783180237
3011.3,30.49514451,1.814651489
3011.7,30.49514451,1.833534241
3012.1,30.49514451,1.814651489
3012.5,30.47026462,1.861953735
3012.9,30.47026462,1.849365234
3013.3,30.47026462,1.893424988
3013.7,30.42343888,1.912307739
3014.1,30.42343888,1.969146729
3014.5,30.42343888,1.978492737
3014.9,30.39856639,2.029037476
3015.3,30.3751593,2.079391479
3015.7,30.3751593,2.123641968
3016.1,30.32688925,2.230834961
3016.5,30.30202655,2.331733704
3016.9,30.27862863,2.306365967
3017.3,30.25377073,2.388381958
3017.7,30.23037732,2.451515198
3018.1,30.23037732,2.48298645
3018.5,30.20552419,2.605819702
3018.9,30.20552419,2.665710449
3019.3,30.20552419,2.694129944
3019.7,30.23037732,2.766609192
3020.1,30.23037732,2.851867676
3020.5,30.23037732,2.873802185
3020.9,30.23037732,2.873802185
3021.3,30.25377073,2.952766418
3021.7,30.25377073,3.003120422
3022.1,30.25377073,3.028297424
3022.5,30.25377073,3.201675415
3022.9,30.25377073,3.245925903
3023.3,30.25377073,3.346824646
3023.7,30.25377073,3.419303894
3024.1,30.25377073,3.56426239
3024.5,30.25377073,3.580093384
3024.9,30.25377073,3.602027893
3025.3,30.27862863,3.671455383
3025.7,30.27862863,3.835296631
3026.1,30.27862863,3.907966614
3026.5,30.27862863,3.964614868
3026.9,30.27862863,4.05921936
3027.3,30.27862863,4.055976868
3027.7,30.27862863,4.096984863
3028.1,30.25377073,4.134941101
3028.5,30.27862863,4.232597351
3028.9,30.27862863,4.254722595
3029.3,30.25377073,4.22000885
3029.7,30.25377073,4.440689087
3030.1,30.27862863,4.450035095
3030.5,30.27862863,4.544639587
3030.9,30.25377073,4.617118835
3031.3,30.25377073,4.664421082
3031.7,30.25377073,4.73690033
3032.1,30.25377073,4.86946106
3032.5,30.25377073,4.787445068
3032.9,30.23037732,4.853630066
3033.3,30.23037732,4.888343811
3033.7,30.25377073,4.91027832
3034.1,30.25377073,4.957580566
3034.5,30.25377073,4.998588562
3034.9,30.25377073,5.004882813
3035.3,30.25377073,5.004882813
3035.7,30.27862863,5.008125305
3036.1,30.27862863,5.004882813
3036.5,30.27862863,5.004882813
3036.9,30.25377073,5.008125305
3037.3,30.25377073,5.008125305
3037.7,30.23037732,5.001831055
3038.1,30.20552419,5.001831055
3038.5,30.20552419,5.001831055
3038.9,30.20552419,4.995536804
3039.3,30.18213523,4.979705811
3039.7,30.18213523,4.998588562
3040.1,30.15728681,4.963874817
3040.5,30.15728681,4.96711731
3040.9,30.1090585,4.888343811
3041.3,30.13390226,4.815864563
3041.7,30.15728681,4.689598084
3042.1,30.1090585,4.651832581
3042.5,30.1090585,4.617118835
3042.9,30.08567831,4.563522339
3043.3,30.06083915,4.573059082
3043.7,30.06083915,4.475402832
3044.1,30.06083915,4.424858093
3044.5,30.06083915,4.364967346
3044.9,30.08567831,4.261016846
3045.3,30.08567831,4.179000854
3045.7,30.08567831,4.125404358
3046.1,30.08567831,4.05921936
3046.5,30.06083915,3.970909119
3046.9,30.08567831,3.955078125
3047.3,30.06083915,3.914260864
3047.7,30.06083915,3.879547119
3048.1,30.06083915,3.753471375
3048.5,30.06083915,3.684043884
3048.9,30.06083915,3.63368988
3049.3,30.03746327,3.532791138
3049.7,30.06083915,3.485488892
3050.1,30.06083915,3.413009644
3050.5,30.06083915,3.302574158
3050.9,30.06083915,3.160667419
3051.3,30.06083915,3.16696167
3051.7,30.06083915,3.025245667
3052.1,30.06083915,2.877044678
3052.5,30.06083915,2.798271179
3052.9,30.03746327,2.719306946
3053.3,30.03746327,2.684783936
3053.7,30.06083915,2.621650696
3054.1,30.03746327,2.539634705
3054.5,30.03746327,2.4766922
3054.9,30.06083915,2.464103699
3055.3,30.03746327,2.479743958
3055.7,30.03746327,2.489280701
3056.1,30.06083915,2.41355896
3056.5,30.06083915,2.375793457
3056.9,30.06083915,2.385139465
3057.3,30.06083915,2.303314209
3057.7,30.06083915,2.262306213
3058.1,30.06083915,2.215003967
3058.5,30.06083915,2.145576477
3058.9,30.06083915,2.066802979
3059.3,30.06083915,2.025794983
3059.7,30.08567831,1.98802948
3060.1,30.08567831,1.912307739
3060.5,30.08567831,1.880836487
3060.9,30.08567831,1.855659485
3061.3,30.08567831,1.802062988
3061.7,30.08567831,1.783180237
3062.1,30.08567831,1.767349243
3062.5,30.08567831,1.7578125
3062.9,30.08567831,1.75151825
3063.3,30.08567831,1.745223999
3063.7,30.08567831,1.742172241
3064.1,30.06083915,1.773643494
3064.5,30.06083915,1.767349243
3064.9,30.06083915,1.783180237
3065.3,30.08567831,1.798820496
3065.7,30.06083915,1.811408997
3066.1,30.06083915,1.82094574
3066.5,30.08567831,1.858711243
3066.9,30.08567831,1.846122742
3067.3,30.06083915,1.861953735
3067.7,30.08567831,1.912307739
3068.1,30.08567831,1.940727234
3068.5,30.1090585,1.99432373
3068.9,30.1090585,2.05745697
3069.3,30.13390226,2.08568573
3069.7,30.13390226,2.136230469
3070.1,30.13390226,2.151870728
3070.5,30.13390226,2.328491211
3070.9,30.15728681,2.388381958
3071.3,30.15728681,2.520751953
3071.7,30.18213523,2.523994446
3072.1,30.18213523,2.684783936
3072.5,30.18213523,2.779197693
3072.9,30.18213523,2.993583679
3073.3,30.20552419,3.059768677
3073.7,30.20552419,3.16696167
3074.1,30.23037732,3.122901917
3074.5,30.23037732,3.23638916
3074.9,30.25377073,3.365707397
3075.3,30.27862863,3.498077393
3075.7,30.30202655,3.643035889
3076.1,30.32688925,3.63368988
3076.5,30.32688925,3.658866882
3076.9,30.30202655,3.66191864
3077.3,30.30202655,3.589439392
3077.7,30.27862863,3.646278381
3078.1,30.25377073,3.646278381
3078.5,30.25377073,3.646278381
3078.9,30.25377073,3.734397888
3079.3,30.23037732,3.756523132
3079.7,30.23037732,3.844833374
3080.1,30.25377073,3.879547119
3080.5,30.23037732,3.961372375
3080.9,30.23037732,4.05292511
3081.3,30.23037732,4.062271118
3081.7,30.20552419,4.185295105
3082.1,30.20552419,4.279899597
3082.5,30.18213523,4.396438599
3082.9,30.15728681,4.487991333
3083.3,30.15728681,4.579353333
3083.7,30.13390226,4.623413086
3084.1,30.1090585,4.705429077
3084.5,30.1090585,4.74319458
3084.9,30.08567831,4.803085327
3085.3,30.08567831,4.81262207
3085.7,30.08567831,4.86946106
3086.1,30.08567831,4.859924316
3086.5,30.08567831,4.91027832
3086.9,30.06083915,4.932403564
3087.3,30.03746327,4.96711731
3087.7,30.03746327,4.986000061
3088.1,30.01262867,5.001831055
3088.5,30.01262867,4.995536804
3088.9,29.98925705,4.998588562
3089.3,29.96442695,5.001831055
3089.7,29.96442695,4.995536804
3090.1,29.94105955,4.995536804
3090.5,29.9162339,4.976654053
3090.9,29.9162339,4.960823059
3091.3,29.9162339,4.963874817
3091.7,29.94105955,4.941940308
3092.1,29.94105955,4.923057556
3092.5,29.94105955,4.897689819
3092.9,29.96442695,4.831504822
3093.3,29.94105955,4.850387573
3093.7,29.94105955,4.844093323
